Sample: NiMnInSn
time          time2         time3         T control     T sample      Field (T)
06:13:13      06:13:13      06:13:13      254.999       247.018       3.0000
06:13:14      06:13:14      06:13:14      254.999       247.017       3.0000
06:13:15      06:13:15      06:13:15      254.999       247.019       3.0000
06:13:16      06:13:16      06:13:16      254.999       247.022       3.0000
06:13:17      06:13:17      06:13:17      254.999       247.020       2.9999
06:13:18      06:13:18      06:13:18      254.999       247.024       2.9999
06:13:19      06:13:19      06:13:19      255.000       247.025       3.0000
06:13:20      06:13:20      06:13:20      255.001       247.023       2.9999
06:13:21      06:13:21      06:13:21      255.000       247.025       3.0000
06:13:23      06:13:23      06:13:23      254.999       247.022       3.0000
06:13:24      06:13:24      06:13:24      254.999       247.022       3.0000
06:13:25      06:13:25      06:13:25      254.999       247.021       3.0000
06:13:26      06:13:26      06:13:26      255.000       247.022       2.9999
06:13:27      06:13:27      06:13:27      255.001       247.021       3.0000
06:13:28      06:13:28      06:13:28      255.000       247.019       3.0000
06:13:29      06:13:29      06:13:29      255.001       247.017       3.0000
06:13:30      06:13:30      06:13:30      255.000       247.023       3.0000
06:13:31      06:13:31      06:13:31      255.000       247.021       2.9999
06:13:32      06:13:32      06:13:32      254.999       247.026       3.0000
06:13:33      06:13:33      06:13:33      255.000       247.027       3.0000
06:13:34      06:13:34      06:13:34      255.002       247.023       2.9999
06:13:35      06:13:35      06:13:35      255.002       247.025       3.0000
06:13:36      06:13:36      06:13:36      255.001       247.029       2.9999
06:13:37      06:13:37      06:13:37      254.999       247.031       3.0000
06:13:38      06:13:38      06:13:38      254.999       247.033       3.0000
06:13:40      06:13:40      06:13:40      255.000       247.033       3.0000
06:13:41      06:13:41      06:13:41      254.999       247.032       3.0000
06:13:42      06:13:42      06:13:42      254.998       247.035       3.0000
06:13:43      06:13:43      06:13:43      254.999       247.035       3.0000
06:13:44      06:13:44      06:13:44      254.999       247.036       2.9999
06:13:45      06:13:45      06:13:45      255.000       247.035       2.9999
06:13:46      06:13:46      06:13:46      255.000       247.036       3.0000
06:13:47      06:13:47      06:13:47      254.999       247.039       3.0000
06:13:48      06:13:48      06:13:48      255.000       247.036       3.0000
06:13:49      06:13:49      06:13:49      255.000       247.038       2.9999
06:13:50      06:13:50      06:13:50      255.000       247.042       3.0000
06:13:51      06:13:51      06:13:51      255.000       247.048       3.0000
06:13:52      06:13:52      06:13:52      255.000       247.054       3.0000
06:13:53      06:13:53      06:13:53      255.000       247.056       3.0000
06:13:55      06:13:55      06:13:55      255.000       247.060       3.0000
06:13:56      06:13:56      06:13:56      255.001       247.061       3.0000
06:13:57      06:13:57      06:13:57      255.000       247.063       3.0000
06:13:58      06:13:58      06:13:58      255.001       247.060       3.0000
06:13:59      06:13:59      06:13:59      255.001       247.068       3.0000
06:14:00      06:14:00      06:14:00      255.000       247.064       3.0000
06:14:01      06:14:01      06:14:01      255.000       247.066       3.0000
06:14:02      06:14:02      06:14:02      255.000       247.067       3.0000
06:14:03      06:14:03      06:14:03      255.001       247.067       2.9999
06:14:04      06:14:04      06:14:04      255.000       247.065       3.0000
06:14:05      06:14:05      06:14:05      254.999       247.066       3.0000
06:14:06      06:14:06      06:14:06      255.001       247.068       3.0000
06:14:07      06:14:07      06:14:07      255.000       247.070       3.0000
06:14:08      06:14:08      06:14:08      254.999       247.068       3.0000
06:14:10      06:14:10      06:14:10      255.001       247.068       3.0000
06:14:11      06:14:11      06:14:11      254.999       247.069       2.9999
06:14:12      06:14:12      06:14:12      255.000       247.066       3.0000
06:14:13      06:14:13      06:14:13      255.001       247.069       3.0000
06:14:14      06:14:14      06:14:14      255.001       247.071       3.0000
06:14:15      06:14:15      06:14:15      255.002       247.073       3.0000
06:14:16      06:14:16      06:14:16      255.002       247.077       3.0000
06:14:17      06:14:17      06:14:17      255.002       247.074       3.0000
06:14:18      06:14:18      06:14:18      255.001       247.074       3.0000
06:14:19      06:14:19      06:14:19      255.001       247.077       3.0000
06:14:20      06:14:20      06:14:20      255.001       247.081       3.0000
06:14:21      06:14:21      06:14:21      254.999       247.081       2.9999
06:14:22      06:14:22      06:14:22      255.000       247.085       3.0000
06:14:24      06:14:24      06:14:24      254.999       247.084       3.0000
06:14:25      06:14:25      06:14:25      255.000       247.081       2.9999
06:14:26      06:14:26      06:14:26      255.000       247.082       3.0000
06:14:27      06:14:27      06:14:27      255.000       247.086       3.0000
06:14:28      06:14:28      06:14:28      254.999       247.085       3.0000
06:14:29      06:14:29      06:14:29      254.999       247.083       3.0000
06:14:30      06:14:30      06:14:30      254.999       247.084       3.0000
06:14:31      06:14:31      06:14:31      254.999       247.085       3.0000
06:14:32      06:14:32      06:14:32      254.999       247.087       3.0000
06:14:33      06:14:33      06:14:33      255.000       247.090       3.0000
06:14:34      06:14:34      06:14:34      255.000       247.094       3.0000
06:14:35      06:14:35      06:14:35      255.001       247.097       3.0000
06:14:36      06:14:36      06:14:36      255.001       247.100       2.9999
06:14:38      06:14:38      06:14:38      255.001       247.097       2.9984
06:14:39      06:14:39      06:14:39      254.999       247.095       2.9938
06:14:40      06:14:40      06:14:40      255.000       247.093       2.9888
06:14:41      06:14:41      06:14:41      255.000       247.095       2.9835
06:14:42      06:14:42      06:14:42      255.000       247.096       2.9762
06:14:43      06:14:43      06:14:43      255.000       247.100       2.9693
06:14:44      06:14:44      06:14:44      255.000       247.102       2.9600
06:14:45      06:14:45      06:14:45      255.002       247.107       2.9497
06:14:46      06:14:46      06:14:46      255.002       247.107       2.9403
06:14:47      06:14:47      06:14:47      255.002       247.112       2.9303
06:14:48      06:14:48      06:14:48      255.002       247.115       2.9177
06:14:50      06:14:50      06:14:50      255.002       247.115       2.9045
06:14:51      06:14:51      06:14:51      255.001       247.112       2.8932
06:14:52      06:14:52      06:14:52      255.001       247.115       2.8817
06:14:53      06:14:53      06:14:53      255.001       247.116       2.8677
06:14:54      06:14:54      06:14:54      255.002       247.118       2.8559
06:14:55      06:14:55      06:14:55      255.002       247.115       2.8416
06:14:56      06:14:56      06:14:56      255.001       247.117       2.8272
06:14:57      06:14:57      06:14:57      255.001       247.118       2.8152
06:14:58      06:14:58      06:14:58      255.002       247.120       2.8031
06:14:59      06:14:59      06:14:59      255.002       247.125       2.7885
06:15:00      06:15:00      06:15:00      255.002       247.122       2.7740
06:15:01      06:15:01      06:15:01      255.001       247.124       2.7618
06:15:02      06:15:02      06:15:02      255.001       247.127       2.7496
06:15:04      06:15:04      06:15:04      255.002       247.127       2.7350
06:15:05      06:15:05      06:15:05      255.002       247.129       2.7228
06:15:06      06:15:06      06:15:06      255.002       247.131       2.7082
06:15:07      06:15:07      06:15:07      255.002       247.129       2.6960
06:15:08      06:15:08      06:15:08      255.001       247.130       2.6813
06:15:09      06:15:09      06:15:09      255.001       247.132       2.6691
06:15:10      06:15:10      06:15:10      255.002       247.134       2.6520
06:15:11      06:15:11      06:15:11      255.001       247.134       2.6398
06:15:12      06:15:12      06:15:12      255.001       247.136       2.6275
06:15:13      06:15:13      06:15:13      255.002       247.137       2.6129
06:15:14      06:15:14      06:15:14      255.000       247.142       2.6006
06:15:16      06:15:16      06:15:16      255.000       247.144       2.5860
06:15:17      06:15:17      06:15:17      255.001       247.146       2.5713
06:15:18      06:15:18      06:15:18      255.001       247.152       2.5591
06:15:19      06:15:19      06:15:19      255.000       247.155       2.5468
06:15:20      06:15:20      06:15:20      255.000       247.159       2.5297
06:15:21      06:15:21      06:15:21      255.000       247.165       2.5175
06:15:22      06:15:22      06:15:22      255.000       247.168       2.5053
06:15:23      06:15:23      06:15:23      255.001       247.175       2.4906
06:15:24      06:15:24      06:15:24      255.001       247.181       2.4784
06:15:25      06:15:25      06:15:25      255.001       247.189       2.4638
06:15:26      06:15:26      06:15:26      255.000       247.194       2.4491
06:15:28      06:15:28      06:15:28      255.000       247.198       2.4369
06:15:29      06:15:29      06:15:29      255.000       247.204       2.4246
06:15:30      06:15:30      06:15:30      255.000       247.211       2.4075
06:15:31      06:15:31      06:15:31      255.000       247.216       2.3953
06:15:32      06:15:32      06:15:32      255.000       247.222       2.3806
06:15:33      06:15:33      06:15:33      254.999       247.227       2.3684
06:15:34      06:15:34      06:15:34      255.000       247.233       2.3537
06:15:35      06:15:35      06:15:35      255.000       247.243       2.3390
06:15:36      06:15:36      06:15:36      255.000       247.251       2.3268
06:15:37      06:15:37      06:15:37      254.999       247.258       2.3145
06:15:39      06:15:39      06:15:39      254.999       247.263       2.2974
06:15:40      06:15:40      06:15:40      254.998       247.272       2.2852
06:15:41      06:15:41      06:15:41      254.998       247.280       2.2730
06:15:42      06:15:42      06:15:42      254.998       247.289       2.2608
06:15:43      06:15:43      06:15:43      255.000       247.296       2.2461
06:15:44      06:15:44      06:15:44      254.999       247.305       2.2314
06:15:45      06:15:45      06:15:45      255.000       247.319       2.2168
06:15:46      06:15:46      06:15:46      254.999       247.326       2.2045
06:15:47      06:15:47      06:15:47      255.000       247.333       2.1923
06:15:48      06:15:48      06:15:48      254.999       247.341       2.1801
06:15:49      06:15:49      06:15:49      255.001       247.349       2.1629
06:15:50      06:15:50      06:15:50      255.001       247.357       2.1507
06:15:52      06:15:52      06:15:52      255.000       247.372       2.1385
06:15:53      06:15:53      06:15:53      255.000       247.378       2.1238
06:15:54      06:15:54      06:15:54      255.001       247.384       2.1115
06:15:55      06:15:55      06:15:55      255.001       247.391       2.0968
06:15:56      06:15:56      06:15:56      254.999       247.404       2.0822
06:15:57      06:15:57      06:15:57      254.999       247.412       2.0699
06:15:58      06:15:58      06:15:58      254.999       247.416       2.0577
06:15:59      06:15:59      06:15:59      254.999       247.425       2.0430
06:16:00      06:16:00      06:16:00      254.998       247.436       2.0308
06:16:01      06:16:01      06:16:01      254.997       247.447       2.0161
06:16:02      06:16:02      06:16:02      254.998       247.450       2.0038
06:16:03      06:16:03      06:16:03      254.999       247.458       1.9891
06:16:04      06:16:04      06:16:04      254.999       247.464       1.9769
06:16:06      06:16:06      06:16:06      254.998       247.474       1.9622
06:16:07      06:16:07      06:16:07      254.998       247.488       1.9500
06:16:08      06:16:08      06:16:08      254.997       247.498       1.9353
06:16:09      06:16:09      06:16:09      254.998       247.509       1.9230
06:16:10      06:16:10      06:16:10      254.998       247.520       1.9083
06:16:11      06:16:11      06:16:11      254.998       247.528       1.8937
06:16:12      06:16:12      06:16:12      254.998       247.539       1.8814
06:16:13      06:16:13      06:16:13      254.998       247.549       1.8692
06:16:14      06:16:14      06:16:14      254.997       247.562       1.8545
06:16:15      06:16:15      06:16:15      254.998       247.571       1.8423
06:16:16      06:16:16      06:16:16      254.998       247.579       1.8276
06:16:18      06:16:18      06:16:18      254.998       247.589       1.8154
06:16:19      06:16:19      06:16:19      254.998       247.597       1.8007
06:16:20      06:16:20      06:16:20      254.998       247.607       1.7884
06:16:21      06:16:21      06:16:21      254.998       247.614       1.7713
06:16:22      06:16:22      06:16:22      254.998       247.622       1.7590
06:16:23      06:16:23      06:16:23      254.998       247.633       1.7468
06:16:24      06:16:24      06:16:24      254.997       247.641       1.7321
06:16:25      06:16:25      06:16:25      254.997       247.649       1.7175
06:16:26      06:16:26      06:16:26      254.997       247.656       1.7052
06:16:28      06:16:28      06:16:28      254.997       247.663       1.6906
06:16:29      06:16:29      06:16:29      254.998       247.669       1.6759
06:16:30      06:16:30      06:16:30      254.997       247.681       1.6612
06:16:31      06:16:31      06:16:31      254.997       247.693       1.6490
06:16:32      06:16:32      06:16:32      254.996       247.699       1.6367
06:16:33      06:16:33      06:16:33      254.997       247.705       1.6221
06:16:34      06:16:34      06:16:34      254.997       247.720       1.6074
06:16:35      06:16:35      06:16:35      254.997       247.734       1.5951
06:16:36      06:16:36      06:16:36      254.997       247.741       1.5805
06:16:37      06:16:37      06:16:37      254.997       247.750       1.5682
06:16:39      06:16:39      06:16:39      254.997       247.765       1.5511
06:16:40      06:16:40      06:16:40      254.997       247.776       1.5389
06:16:41      06:16:41      06:16:41      254.997       247.791       1.5267
06:16:42      06:16:42      06:16:42      254.996       247.803       1.5120
06:16:43      06:16:43      06:16:43      254.997       247.812       1.4973
06:16:44      06:16:44      06:16:44      254.997       247.828       1.4851
06:16:45      06:16:45      06:16:45      254.998       247.838       1.4704
06:16:46      06:16:46      06:16:46      254.998       247.847       1.4582
06:16:47      06:16:47      06:16:47      254.997       247.859       1.4411
06:16:48      06:16:48      06:16:48      254.997       247.872       1.4288
06:16:50      06:16:50      06:16:50      254.998       247.883       1.4166
06:16:51      06:16:51      06:16:51      254.998       247.895       1.4019
06:16:52      06:16:52      06:16:52      254.998       247.908       1.3872
06:16:53      06:16:53      06:16:53      254.997       247.914       1.3750
06:16:54      06:16:54      06:16:54      254.998       247.922       1.3603
06:16:55      06:16:55      06:16:55      254.998       247.931       1.3481
06:16:56      06:16:56      06:16:56      254.999       247.939       1.3310
06:16:57      06:16:57      06:16:57      254.998       247.950       1.3188
06:16:58      06:16:58      06:16:58      254.998       247.959       1.3066
06:16:59      06:16:59      06:16:59      254.998       247.969       1.2919
06:17:01      06:17:01      06:17:01      254.999       247.981       1.2772
06:17:02      06:17:02      06:17:02      254.998       247.992       1.2650
06:17:03      06:17:03      06:17:03      254.998       248.007       1.2503
06:17:04      06:17:04      06:17:04      254.996       248.021       1.2381
06:17:05      06:17:05      06:17:05      254.997       248.031       1.2234
06:17:06      06:17:06      06:17:06      254.997       248.044       1.2088
06:17:07      06:17:07      06:17:07      254.997       248.057       1.1965
06:17:08      06:17:08      06:17:08      254.996       248.066       1.1843
06:17:09      06:17:09      06:17:09      254.996       248.082       1.1696
06:17:11      06:17:11      06:17:11      254.997       248.093       1.1550
06:17:12      06:17:12      06:17:12      254.997       248.107       1.1427
06:17:13      06:17:13      06:17:13      254.998       248.117       1.1281
06:17:14      06:17:14      06:17:14      254.998       248.128       1.1159
06:17:15      06:17:15      06:17:15      254.998       248.143       1.1012
06:17:16      06:17:16      06:17:16      254.999       248.156       1.0866
06:17:17      06:17:17      06:17:17      254.999       248.171       1.0743
06:17:18      06:17:18      06:17:18      254.998       248.184       1.0621
06:17:19      06:17:19      06:17:19      254.998       248.198       1.0475
06:17:20      06:17:20      06:17:20      254.999       248.208       1.0328
06:17:21      06:17:21      06:17:21      255.000       248.227       1.0182
06:17:22      06:17:22      06:17:22      255.000       248.239       1.0059
06:17:24      06:17:24      06:17:24      254.999       248.253       0.9913
06:17:25      06:17:25      06:17:25      254.998       248.263       0.9766
06:17:26      06:17:26      06:17:26      254.999       248.281       0.9644
06:17:27      06:17:27      06:17:27      254.998       248.296       0.9522
06:17:28      06:17:28      06:17:28      254.997       248.304       0.9375
06:17:29      06:17:29      06:17:29      254.999       248.322       0.9253
06:17:30      06:17:30      06:17:30      254.998       248.337       0.9107
06:17:31      06:17:31      06:17:31      254.998       248.357       0.8960
06:17:32      06:17:32      06:17:32      254.997       248.372       0.8838
06:17:33      06:17:33      06:17:33      254.997       248.387       0.8716
06:17:34      06:17:34      06:17:34      254.997       248.400       0.8594
06:17:36      06:17:36      06:17:36      254.998       248.418       0.8447
06:17:37      06:17:37      06:17:37      254.997       248.438       0.8301
06:17:38      06:17:38      06:17:38      254.998       248.456       0.8178
06:17:39      06:17:39      06:17:39      254.996       248.475       0.8032
06:17:40      06:17:40      06:17:40      254.996       248.490       0.7910
06:17:41      06:17:41      06:17:41      254.997       248.514       0.7788
06:17:42      06:17:42      06:17:42      254.997       248.530       0.7641
06:17:43      06:17:43      06:17:43      254.998       248.545       0.7519
06:17:44      06:17:44      06:17:44      254.998       248.564       0.7373
06:17:45      06:17:45      06:17:45      254.998       248.585       0.7251
06:17:46      06:17:46      06:17:46      254.997       248.603       0.7104
06:17:47      06:17:47      06:17:47      254.997       248.618       0.6958
06:17:48      06:17:48      06:17:48      254.998       248.639       0.6836
06:17:50      06:17:50      06:17:50      254.997       248.655       0.6714
06:17:51      06:17:51      06:17:51      254.998       248.674       0.6567
06:17:52      06:17:52      06:17:52      254.998       248.691       0.6445
06:17:53      06:17:53      06:17:53      254.999       248.709       0.6299
06:17:54      06:17:54      06:17:54      254.998       248.727       0.6177
06:17:55      06:17:55      06:17:55      254.998       248.743       0.6030
06:17:56      06:17:56      06:17:56      254.997       248.762       0.5908
06:17:57      06:17:57      06:17:57      254.997       248.782       0.5786
06:17:58      06:17:58      06:17:58      254.997       248.805       0.5640
06:17:59      06:17:59      06:17:59      254.996       248.826       0.5494
06:18:00      06:18:00      06:18:00      254.994       248.852       0.5372
06:18:01      06:18:01      06:18:01      254.994       248.876       0.5250
06:18:02      06:18:02      06:18:02      254.993       248.899       0.5103
06:18:04      06:18:04      06:18:04      254.993       248.918       0.4957
06:18:05      06:18:05      06:18:05      254.993       248.939       0.4835
06:18:06      06:18:06      06:18:06      254.992       248.960       0.4689
06:18:07      06:18:07      06:18:07      254.992       248.983       0.4567
06:18:08      06:18:08      06:18:08      254.994       249.006       0.4420
06:18:09      06:18:09      06:18:09      254.993       249.029       0.4274
06:18:10      06:18:10      06:18:10      254.993       249.052       0.4152
06:18:11      06:18:11      06:18:11      254.994       249.075       0.4030
06:18:12      06:18:12      06:18:12      254.994       249.097       0.3884
06:18:13      06:18:13      06:18:13      254.994       249.121       0.3762
06:18:14      06:18:14      06:18:14      254.993       249.146       0.3616
06:18:15      06:18:15      06:18:15      254.993       249.176       0.3469
06:18:17      06:18:17      06:18:17      254.993       249.199       0.3347
06:18:18      06:18:18      06:18:18      254.994       249.220       0.3226
06:18:19      06:18:19      06:18:19      254.994       249.248       0.3055
06:18:20      06:18:20      06:18:20      254.994       249.269       0.2933
06:18:21      06:18:21      06:18:21      254.995       249.299       0.2811
06:18:22      06:18:22      06:18:22      254.996       249.325       0.2665
06:18:23      06:18:23      06:18:23      254.996       249.351       0.2543
06:18:24      06:18:24      06:18:24      254.997       249.377       0.2396
06:18:25      06:18:25      06:18:25      254.998       249.405       0.2250
06:18:26      06:18:26      06:18:26      255.000       249.424       0.2129
06:18:27      06:18:27      06:18:27      255.000       249.445       0.2007
06:18:28      06:18:28      06:18:28      255.000       249.468       0.1861
06:18:30      06:18:30      06:18:30      254.999       249.488       0.1739
06:18:31      06:18:31      06:18:31      255.000       249.513       0.1593
06:18:32      06:18:32      06:18:32      255.000       249.536       0.1471
06:18:33      06:18:33      06:18:33      255.000       249.561       0.1325
06:18:34      06:18:34      06:18:34      255.000       249.585       0.1204
06:18:35      06:18:35      06:18:35      255.000       249.604       0.1082
06:18:36      06:18:36      06:18:36      255.001       249.624       0.0936
06:18:37      06:18:37      06:18:37      255.002       249.643       0.0814
06:18:38      06:18:38      06:18:38      255.003       249.668       0.0668
06:18:39      06:18:39      06:18:39      255.003       249.680       0.0546
06:18:40      06:18:40      06:18:40      255.003       249.699       0.0400
06:18:41      06:18:41      06:18:41      255.004       249.712       0.0268
06:18:42      06:18:42      06:18:42      255.003       249.728       0.0185
06:18:44      06:18:44      06:18:44      255.002       249.731       0.0129
06:18:45      06:18:45      06:18:45      255.002       249.743       0.0089
06:18:46      06:18:46      06:18:46      255.002       249.749       0.0068
06:18:47      06:18:47      06:18:47      255.003       249.756       0.0058
06:18:48      06:18:48      06:18:48      255.004       249.762       0.0047
06:18:49      06:18:49      06:18:49      255.003       249.766       0.0039
06:18:50      06:18:50      06:18:50      255.002       249.774       0.0031
06:18:51      06:18:51      06:18:51      255.004       249.780       0.0025
06:18:52      06:18:52      06:18:52      255.003       249.789       0.0019
06:18:53      06:18:53      06:18:53      255.003       249.794       0.0015
06:18:54      06:18:54      06:18:54      255.002       249.794       0.0011
06:18:55      06:18:55      06:18:55      255.002       249.801       0.0008
06:18:57      06:18:57      06:18:57      255.003       249.804       0.0005
06:18:58      06:18:58      06:18:58      255.003       249.806       0.0004
06:18:59      06:18:59      06:18:59      255.004       249.809       0.0002
06:19:00      06:19:00      06:19:00      255.004       249.816       0.0001
06:19:01      06:19:01      06:19:01      255.004       249.820       0.0001
06:19:02      06:19:02      06:19:02      255.004       249.823       0.0000
06:19:03      06:19:03      06:19:03      255.003       249.827       0.0000
06:19:04      06:19:04      06:19:04      255.002       249.830       -0.000
06:19:05      06:19:05      06:19:05      255.002       249.829       0.0000
06:19:06      06:19:06      06:19:06      255.003       249.829       -0.000
06:19:07      06:19:07      06:19:07      255.003       249.834       -0.000
06:19:08      06:19:08      06:19:08      255.003       249.838       -0.000
06:19:09      06:19:09      06:19:09      255.004       249.840       -0.000
06:19:10      06:19:10      06:19:10      255.004       249.842       -0.000
06:19:11      06:19:11      06:19:11      255.004       249.844       -0.000
06:19:13      06:19:13      06:19:13      255.004       249.846       -0.000
06:19:14      06:19:14      06:19:14      255.003       249.848       0.0000
06:19:15      06:19:15      06:19:15      255.005       249.852       -0.000
06:19:16      06:19:16      06:19:16      255.005       249.853       0.0000
06:19:17      06:19:17      06:19:17      255.003       249.852       0.0000
06:19:18      06:19:18      06:19:18      255.003       249.858       -0.000
06:19:19      06:19:19      06:19:19      255.003       249.863       -0.000
06:19:20      06:19:20      06:19:20      255.004       249.860       -0.000
06:19:21      06:19:21      06:19:21      255.004       249.863       -0.000
06:19:22      06:19:22      06:19:22      255.005       249.868       -0.000
06:19:23      06:19:23      06:19:23      255.005       249.874       0.0000
06:19:24      06:19:24      06:19:24      255.005       249.880       -0.000
06:19:25      06:19:25      06:19:25      255.006       249.883       -0.000
06:19:26      06:19:26      06:19:26      255.006       249.886       0.0000
06:19:27      06:19:27      06:19:27      255.006       249.888       0.0000
06:19:28      06:19:28      06:19:28      255.005       249.890       0.0000
06:19:29      06:19:29      06:19:29      255.004       249.895       0.0000
06:19:31      06:19:31      06:19:31      255.005       249.896       0.0000
06:19:32      06:19:32      06:19:32      255.004       249.897       -0.000
06:19:33      06:19:33      06:19:33      255.003       249.898       0.0000
06:19:34      06:19:34      06:19:34      255.004       249.898       -0.000
06:19:35      06:19:35      06:19:35      255.004       249.902       -0.000
06:19:36      06:19:36      06:19:36      255.003       249.903       0.0000
06:19:37      06:19:37      06:19:37      255.004       249.906       -0.000
06:19:38      06:19:38      06:19:38      255.004       249.906       0.0000
06:19:39      06:19:39      06:19:39      255.005       249.909       -0.000
06:19:40      06:19:40      06:19:40      255.004       249.913       -0.000
06:19:41      06:19:41      06:19:41      255.005       249.916       0.0000
06:19:42      06:19:42      06:19:42      255.005       249.919       0.0000
06:19:43      06:19:43      06:19:43      255.004       249.922       0.0000
06:19:44      06:19:44      06:19:44      255.004       249.925       -0.000
06:19:45      06:19:45      06:19:45      255.005       249.929       -0.000
06:19:46      06:19:46      06:19:46      255.003       249.929       -0.000
06:19:47      06:19:47      06:19:47      255.003       249.937       -0.000
06:19:49      06:19:49      06:19:49      255.004       249.937       0.0000
06:19:50      06:19:50      06:19:50      255.003       249.940       0.0000
06:19:51      06:19:51      06:19:51      255.003       249.937       -0.000
06:19:52      06:19:52      06:19:52      255.003       249.942       0.0000
06:19:53      06:19:53      06:19:53      255.002       249.946       -0.000
06:19:54      06:19:54      06:19:54      255.003       249.942       -0.000
06:19:55      06:19:55      06:19:55      255.004       249.943       0.0000
06:19:56      06:19:56      06:19:56      255.003       249.944       -0.000
06:19:57      06:19:57      06:19:57      255.001       249.943       0.0000
06:19:58      06:19:58      06:19:58      255.002       249.947       0.0000
06:19:59      06:19:59      06:19:59      255.003       249.945       0.0000
06:20:00      06:20:00      06:20:00      255.003       249.946       -0.000
06:20:01      06:20:01      06:20:01      255.005       249.947       -0.000
06:20:03      06:20:03      06:20:03      255.003       249.946       0.0000
06:20:04      06:20:04      06:20:04      255.003       249.943       -0.000
06:20:05      06:20:05      06:20:05      255.002       249.945       -0.000
06:20:06      06:20:06      06:20:06      255.002       249.944       0.0000
06:20:07      06:20:07      06:20:07      255.002       249.943       0.0000
06:20:08      06:20:08      06:20:08      255.001       249.945       -0.000
06:20:09      06:20:09      06:20:09      255.001       249.948       0.0000
06:20:10      06:20:10      06:20:10      255.001       249.947       -0.000
06:20:11      06:20:11      06:20:11      255.002       249.950       0.0000
06:20:12      06:20:12      06:20:12      255.002       249.954       0.0000
06:20:13      06:20:13      06:20:13      255.002       249.957       0.0000
06:20:14      06:20:14      06:20:14      255.003       249.962       0.0000
06:20:15      06:20:15      06:20:15      255.002       249.961       -0.000
06:20:16      06:20:16      06:20:16      255.004       249.965       0.0000
06:20:17      06:20:17      06:20:17      255.001       249.965       -0.000
06:20:18      06:20:18      06:20:18      255.003       249.964       -0.000
06:20:20      06:20:20      06:20:20      255.002       249.970       0.0000
06:20:21      06:20:21      06:20:21      255.003       249.970       0.0000
06:20:22      06:20:22      06:20:22      255.003       249.966       -0.000
06:20:23      06:20:23      06:20:23      255.003       249.965       -0.000
06:20:24      06:20:24      06:20:24      255.004       249.964       0.0000
06:20:25      06:20:25      06:20:25      255.004       249.968       -0.000
06:20:26      06:20:26      06:20:26      255.004       249.971       0.0000
06:20:27      06:20:27      06:20:27      255.003       249.975       0.0000
06:20:28      06:20:28      06:20:28      255.003       249.976       -0.000
06:20:29      06:20:29      06:20:29      255.003       249.981       0.0000
06:20:30      06:20:30      06:20:30      255.002       249.981       -0.000
06:20:31      06:20:31      06:20:31      255.004       249.981       0.0000
06:20:32      06:20:32      06:20:32      255.004       249.980       0.0000
06:20:33      06:20:33      06:20:33      255.003       249.981       -0.000
06:20:34      06:20:34      06:20:34      255.003       249.975       -0.000
06:20:35      06:20:35      06:20:35      255.002       249.979       -0.000
06:20:36      06:20:36      06:20:36      255.001       249.982       0.0000
06:20:37      06:20:37      06:20:37      255.002       249.984       0.0000
06:20:39      06:20:39      06:20:39      255.002       249.989       0.0000
06:20:40      06:20:40      06:20:40      255.002       249.988       0.0000
06:20:41      06:20:41      06:20:41      255.001       249.988       -0.000
06:20:42      06:20:42      06:20:42      255.002       249.984       0.0000
06:20:43      06:20:43      06:20:43      255.002       249.983       -0.000
06:20:44      06:20:44      06:20:44      255.002       249.984       -0.000
06:20:45      06:20:45      06:20:45      255.003       249.983       0.0000
06:20:46      06:20:46      06:20:46      255.002       249.987       -0.000
06:20:47      06:20:47      06:20:47      255.002       249.989       0.0000
06:20:48      06:20:48      06:20:48      255.001       249.995       0.0000
06:20:49      06:20:49      06:20:49      255.001       249.996       -0.000
06:20:50      06:20:50      06:20:50      255.001       249.997       0.0000
06:20:51      06:20:51      06:20:51      255.001       250.001       0.0000
06:20:53      06:20:53      06:20:53      255.001       250.002       -0.000
06:20:54      06:20:54      06:20:54      255.001       250.003       0.0000
06:20:55      06:20:55      06:20:55      255.001       250.005       0.0000
06:20:56      06:20:56      06:20:56      255.001       250.008       0.0000
06:20:57      06:20:57      06:20:57      255.002       250.009       -0.000
06:20:58      06:20:58      06:20:58      255.001       250.007       -0.000
06:20:59      06:20:59      06:20:59      255.000       250.010       -0.000
06:21:00      06:21:00      06:21:00      255.000       250.013       0.0000
06:21:01      06:21:01      06:21:01      255.000       250.008       -0.000
06:21:02      06:21:02      06:21:02      255.000       250.008       -0.000
06:21:03      06:21:03      06:21:03      255.000       250.006       0.0000
06:21:04      06:21:04      06:21:04      255.001       250.009       0.0000
06:21:05      06:21:05      06:21:05      255.001       250.011       0.0000
06:21:06      06:21:06      06:21:06      255.000       250.011       0.0000
06:21:07      06:21:07      06:21:07      255.001       250.009       0.0000
06:21:08      06:21:08      06:21:08      255.000       250.010       -0.000
06:21:09      06:21:09      06:21:09      255.001       250.007       -0.000
06:21:11      06:21:11      06:21:11      255.002       250.011       -0.000
06:21:12      06:21:12      06:21:12      255.001       250.011       -0.000
06:21:13      06:21:13      06:21:13      255.002       250.009       0.0000
06:21:14      06:21:14      06:21:14      255.001       250.010       -0.000
06:21:15      06:21:15      06:21:15      255.001       250.013       0.0000
06:21:16      06:21:16      06:21:16      255.000       250.013       0.0000
06:21:17      06:21:17      06:21:17      255.000       250.012       -0.000
